Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,type_mask,orientation.x,orientation.y,orientation.z,orientation.w,body_rate.x,body_rate.y,body_rate.z,thrust
1719185930.058435,35722,1719185930,56628233,,0,0.0005379778688935915,-0.0006997585100656765,0.03498706454895232,0.9993873754616314,0.0,0.0,0.0,0.4484206736087799
1719185930.0777895,35723,1719185930,76688024,,0,0.0005280647729498689,-0.0006400013158314715,0.034987030187951976,0.9993874220063702,0.0,0.0,0.0,0.44840481877326965
1719185930.098761,35724,1719185930,96830472,,0,0.0005280647729498689,-0.0006400013158314715,0.034987030187951976,0.9993874220063702,0.0,0.0,0.0,0.44840481877326965
1719185930.1184201,35725,1719185930,116692243,,0,0.0005165162518673571,-0.0006246344420796699,0.03498701571504749,0.9993874382711294,0.0,0.0,0.0,0.44840800762176514
1719185930.1388814,35726,1719185930,136627660,,0,0.0005119832224740289,-0.0006242614563723196,0.03498701264491042,0.9993874409442011,0.0,0.0,0.0,0.44840896129608154
1719185930.157949,35727,1719185930,156631931,,0,0.0005339841026173767,-0.0006415623272299041,0.03498703480055333,0.9993874176987737,0.0,0.0,0.0,0.44839996099472046
1719185930.1782215,35728,1719185930,176614222,,0,0.0006194376109509352,-0.0006863411273282517,0.03498711571146774,0.9993873358048397,0.0,0.0,0.0,0.4483943581581116
1719185930.1979213,35729,1719185930,196616670,,0,0.0006035072389877778,-0.0006632870614301041,0.03498709223206987,0.9993873619405197,0.0,0.0,0.0,0.44840672612190247
1719185930.2183344,35730,1719185930,216655889,,0,-9.572294150595241e-05,-0.0007703362881233505,0.03498660540109902,0.9993874798403417,0.0,0.0,0.0,0.44838613271713257
1719185930.238551,35731,1719185930,236609691,,0,-2.9392759623565102e-05,-0.0007811086199342687,0.03498665500451484,0.9993874738943772,0.0,0.0,0.0,0.4484095871448517
